,Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
2012-06-17,21,2012-06-15,727049.0399999998,27.50555555555556,3.393,6177.81,61.6,0.75,2970.97,3281.16,221.4009901,6.891,False,1.0,140167.0
2012-06-24,21,2012-06-22,735870.0,27.655555555555555,3.346,7545.68,79.95,0.51,3498.46,7223.83,221.4411622,6.891,False,1.0,140167.0
2012-07-01,21,2012-06-29,716341.3900000001,31.13888888888889,3.286,5130.81,38.3,,1849.32,3879.62,221.48133430000004,6.891,False,1.0,140167.0
2012-07-08,21,,,,,,,,,,,,,,
2012-07-15,21,2012-07-09,642827.29,31.33333333333333,3.73,10259.59,20.0,8.12,2815.73,2279.98,222.0747635,6.565,True,1.0,140167.0
2012-07-22,21,2012-07-20,691200.33,29.027777777777782,3.3110000000000004,4773.73,57.8,10.12,3554.45,4341.89,221.5701123,6.565,False,1.0,140167.0
2012-07-29,21,2012-07-27,677789.14,31.16111111111111,3.407,7903.89,12.92,3.43,10055.75,4183.82,221.5785461,6.565,False,1.0,140167.0
2012-08-05,21,,,,,,,,,,,,,,
2012-08-12,21,2012-08-06,707895.7200000002,26.37222222222222,3.452,7055.91,10.8,93.05,751.89,4570.78,221.3877467,6.891,False,1.0,140167.0
2012-08-19,21,2012-08-17,751963.8099999998,29.75,3.571,3036.2,15.6,50.0,3128.07,1844.7,221.6751459,6.565,False,1.0,140167.0
2012-08-26,21,2012-08-24,802003.6100000001,25.4,3.62,6291.49,3.0,0.0,5817.38,6514.73,221.80835180000003,6.565,False,1.0,140167.0
2012-09-02,21,2012-08-31,763867.5900000002,28.655555555555548,3.638,20597.87,43.8,29.1,9935.11,3004.08,221.9415576,6.565,False,1.0,140167.0
2012-09-09,21,2012-09-03,755084.4,13.977777777777774,3.669,7379.46,190.49,4.79,479.87,7489.48,220.6974332,7.057,False,1.0,140167.0
2012-09-16,21,2012-09-14,628494.6299999999,24.5,3.717,6761.03,,9.73,1332.23,3359.45,222.2174395,6.565,False,1.0,140167.0
2012-09-23,21,2012-09-21,667151.4600000001,21.96666666666667,3.721,9104.0,33.73,12.28,1675.24,8387.92,222.4169362,6.565,False,1.0,140167.0
2012-09-30,21,2012-09-28,647097.65,26.877777777777773,3.666,5955.46,4.91,,1458.77,7206.16,222.6164329,6.565,False,1.0,140167.0
2012-10-07,21,2012-10-02,770652.7899999998,8.06666666666667,3.409,26115.19,3985.95,13.1,16646.38,7628.83,219.9049073,7.057,True,1.0,140167.0
2012-10-14,21,2012-10-08,700272.0100000004,31.98333333333333,3.494,8467.09,27.6,7.17,4045.91,4196.28,221.5954138,6.565,False,1.0,140167.0
2012-10-21,21,2012-10-19,641368.14,20.288888888888884,3.594,1144.77,,5.62,724.63,7812.29,223.0598077,6.17,False,1.0,140167.0
2012-10-28,21,2012-10-26,675202.87,21.38888888888889,3.506,7477.8,24.95,206.5,754.69,2667.13,223.0783366,6.17,False,1.0,140167.0
2012-11-04,21,,,,,,,,,,,,,,
2012-11-11,21,2012-11-05,649945.5399999999,23.41111111111111,3.688,9252.47,,5.16,2908.8,2619.09,221.3632212,6.891,False,1.0,140167.0
2012-11-18,21,,,,,,,,,,,,,,
2012-11-25,21,,,,,,,,,,,,,,
2012-12-02,21,,,,,,,,,,,,,,
2012-12-09,21,,,,,,,,,,,,,,
2012-12-16,21,2012-12-10,653043.44,16.405555555555555,3.6010000000000004,4007.81,,15.79,610.52,3714.75,223.01542630000003,6.17,False,1.0,140167.0
2010-01-10,22,2010-01-10,905987.1700000002,20.727777777777774,2.717,,,,,,136.6297571,8.572000000000001,False,1.0,119557.0
2010-01-17,22,,,,,,,,,,,,,,
2010-01-24,22,,,,,,,,,,,,,,
2010-01-31,22,,,,,,,,,,,,,,
2010-02-07,22,2010-02-04,1177340.99,7.200000000000001,2.826,,,,,,135.7464988,8.347999999999999,False,1.0,119557.0
2010-02-14,22,,,,,,,,,,,,,,
2010-02-21,22,2010-02-19,988467.6099999994,-0.022222222222221748,2.747,,,,,,135.4657781,8.283,False,1.0,119557.0
2010-02-28,22,2010-02-26,899761.4799999999,2.211111111111109,2.753,,,,,,135.5195191,8.283,False,1.0,119557.0
2010-03-07,22,,,,,,,,,,,,,,
2010-03-14,22,2010-03-09,1074535.88,24.36111111111111,2.735,,,,,,136.5891118,8.433,False,1.0,119557.0
2010-03-21,22,2010-03-19,966145.0899999995,7.794444444444445,2.834,,,,,,135.6682247,8.283,False,1.0,119557.0
2010-03-28,22,2010-03-26,1012075.12,9.2,2.8310000000000004,,,,,,135.7073618,8.283,False,1.0,119557.0
2010-04-04,22,,,,,,,,,,,,,,
2010-04-11,22,2010-04-06,1095539.1300000004,20.827777777777776,2.857,,,,,,136.21816819999998,8.347999999999999,False,1.0,119557.0
2010-04-18,22,2010-04-16,1000968.6700000005,10.633333333333333,2.885,,,,,,135.82725,8.347999999999999,False,1.0,119557.0
2010-04-25,22,2010-04-23,969594.47,10.577777777777776,2.895,,,,,,135.87216669999998,8.347999999999999,False,1.0,119557.0
2010-05-02,22,2010-04-30,977683.0600000005,10.533333333333337,2.935,,,,,,135.9170833,8.347999999999999,False,1.0,119557.0
2010-05-09,22,2010-05-03,1009201.2400000001,2.677777777777778,2.766,,,,,,135.5732602,8.283,False,1.0,119557.0
2010-05-16,22,2010-05-11,1006888.1600000005,6.855555555555558,2.938,,,,,,136.7862258,8.572000000000001,False,1.0,119557.0
2010-05-23,22,2010-05-21,979977.8899999995,15.550000000000002,2.9610000000000003,,,,,,136.0796521,8.347999999999999,False,1.0,119557.0
2010-05-30,22,2010-05-28,1103740.4,18.688888888888886,2.906,,,,,,136.1489101,8.347999999999999,False,1.0,119557.0
2010-06-06,22,,,,,,,,,,,,,,
2010-06-13,22,2010-06-08,1010326.1400000001,23.538888888888888,2.792,,,,,,136.4741118,8.433,False,1.0,119557.0
2010-06-20,22,2010-06-18,1052895.25,19.516666666666666,2.805,,,,,,136.32433930000002,8.347999999999999,False,1.0,119557.0
2010-06-27,22,2010-06-25,1095020.3299999998,23.538888888888888,2.81,,,,,,136.34831430000003,8.347999999999999,False,1.0,119557.0
2010-07-04,22,,,,,,,,,,,,,,
2010-07-11,22,2010-07-05,1052973.28,17.672222222222224,2.9810000000000003,,,,,,135.96200000000002,8.347999999999999,False,1.0,119557.0
2010-07-18,22,2010-07-16,988392.99,24.61111111111111,2.7960000000000003,,,,,,136.41798269999998,8.433,False,1.0,119557.0
2010-07-25,22,2010-07-23,974123.1999999995,24.95,2.784,,,,,,136.4366924,8.433,False,1.0,119557.0
2010-08-01,22,2010-07-30,970773.64,24.63888888888889,2.792,,,,,,136.4554021,8.433,False,1.0,119557.0
2010-08-08,22,,,,,,,,,,,,,,
2010-08-15,22,2010-08-10,1015051.6200000001,13.511111111111115,2.776,,,,,,136.6277321,8.572000000000001,False,1.0,119557.0
2010-08-22,22,2010-08-20,1017045.44,22.894444444444442,2.7960000000000003,,,,,,136.52491819999997,8.433,False,1.0,119557.0
2010-08-29,22,2010-08-27,1081420.96,20.55,2.77,,,,,,136.55701499999998,8.433,False,1.0,119557.0
2010-09-05,22,2010-09-04,1033171.0700000004,13.922222222222226,2.849,,,,,,135.78563590000002,8.347999999999999,False,1.0,119557.0
2010-09-12,22,2010-09-07,1092654.2600000002,26.23333333333333,2.806,,,,,,136.3962643,8.433,False,1.0,119557.0
2010-09-19,22,2010-09-17,918285.97,16.93888888888889,2.716,,,,,,136.6338071,8.433,False,1.0,119557.0
2010-09-26,22,2010-09-24,902779.25,18.411111111111108,2.718,,,,,,136.6317821,8.433,False,1.0,119557.0
2010-10-03,22,,,,,,,,,,,,,,
2010-10-10,22,2010-10-09,924174.4,20.33333333333333,2.717,,,,,,136.6212085,8.433,True,1.0,119557.0
2010-10-17,22,2010-10-12,1367202.8399999996,-1.9833333333333332,3.132,,,,,,136.52557140000002,8.572000000000001,False,1.0,119557.0
2010-10-24,22,2010-10-22,960998.5199999998,10.133333333333336,2.919,,,,,,136.688871,8.572000000000001,False,1.0,119557.0
2010-10-31,22,2010-10-29,1025766.27,14.294444444444444,2.938,,,,,,136.7375484,8.572000000000001,False,1.0,119557.0
2010-11-07,22,2010-11-06,1061196.47,18.338888888888892,2.83,,,,,,136.2874263,8.347999999999999,False,1.0,119557.0
2010-11-14,22,,,,,,,,,,,,,,
2010-11-21,22,2010-11-19,985896.4400000002,9.233333333333333,3.03,,,,,,136.77157140000003,8.572000000000001,False,1.0,119557.0
2010-11-28,22,2010-11-26,1564502.2600000002,7.005555555555556,3.07,,,,,,136.6895714,8.572000000000001,True,1.0,119557.0
2010-12-05,22,2010-12-02,1022571.25,-2.1444444444444444,2.7710000000000004,,,,,,135.4113076,8.283,True,1.0,119557.0
2010-12-12,22,2010-12-11,1043698.64,6.900000000000001,2.9610000000000003,,,,,,136.8349032,8.572000000000001,False,1.0,119557.0
2010-12-19,22,2010-12-17,1527682.9899999998,-0.8555555555555551,3.139,,,,,,136.5292811,8.572000000000001,False,1.0,119557.0
2010-12-26,22,2010-12-24,1962445.0400000003,-1.2444444444444436,3.15,,,,,,136.597273,8.572000000000001,False,1.0,119557.0
2011-01-02,22,2010-12-31,774262.2799999998,-1.9500000000000008,3.177,,,,,,136.66526499999998,8.572000000000001,True,1.0,119557.0
2011-01-09,22,2011-01-04,951588.37,2.244444444444444,3.638,,,,,,137.9558929,8.252,False,1.0,119557.0
2011-01-16,22,2011-01-14,807535.52,-4.022222222222221,3.215,,,,,,136.80347700000002,8.458,False,1.0,119557.0
2011-01-23,22,2011-01-21,855001.02,-2.8888888888888884,3.232,,,,,,136.8870657,8.458,False,1.0,119557.0
2011-01-30,22,2011-01-28,799369.15,-6.3277777777777775,3.2430000000000003,,,,,,136.9706544,8.458,False,1.0,119557.0
2011-02-06,22,,,,,,,,,,,,,,
2011-02-13,22,2011-02-09,912762.76,20.644444444444442,3.784,,,,,,140.196985,8.023,False,1.0,119557.0
2011-02-20,22,2011-02-18,975964.8600000001,1.8555555555555572,3.263,,,,,,137.25118490000003,8.458,False,1.0,119557.0
2011-02-27,22,2011-02-25,911245.43,-0.9833333333333332,3.281,,,,,,137.3764439,8.458,False,1.0,119557.0
2011-03-06,22,2011-03-06,1125169.9200000002,21.161111111111108,3.973,,,,,,138.7694608,8.252,False,1.0,119557.0
2011-03-13,22,,,,,,,,,,,,,,
2011-03-20,22,2011-03-18,926427.12,6.322222222222223,3.634,,,,,,137.7398929,8.458,False,1.0,119557.0
2011-03-27,22,2011-03-25,933528.39,3.7611111111111133,3.624,,,,,,137.8478929,8.458,False,1.0,119557.0
2011-04-03,22,2011-04-02,946060.9799999995,-3.1166666666666663,3.24,,,,,,137.05424309999998,8.458,False,1.0,119557.0
2011-04-10,22,,,,,,,,,,,,,,
2011-04-17,22,2011-04-11,1106575.5900000005,6.005555555555557,3.5860000000000003,,,,,,140.4279758,7.706,False,1.0,119557.0
2011-04-24,22,2011-04-22,1152781.9,8.755555555555553,3.919,,,,,,138.2475036,8.252,False,1.0,119557.0
2011-05-01,22,2011-04-29,926133.8,14.000000000000002,3.988,,,,,,138.3303119,8.252,False,1.0,119557.0
2011-05-08,22,2011-05-08,983232.9599999998,24.07222222222222,3.903,,,,,,139.9896486,8.023,False,1.0,119557.0
2011-05-15,22,2011-05-13,1001558.74,14.283333333333335,4.095,,,,,,138.49592859999998,8.252,False,1.0,119557.0
2011-05-22,22,2011-05-20,970307.8300000002,14.755555555555556,4.101,,,,,,138.587106,8.252,False,1.0,119557.0
2011-05-29,22,2011-05-27,1021568.34,16.994444444444447,4.034,,,,,,138.6782834,8.252,False,1.0,119557.0
2011-06-05,22,2011-06-05,1032076.06,12.016666666666667,4.078,,,,,,138.41312019999998,8.252,False,1.0,119557.0
2011-06-12,22,,,,,,,,,,,,,,
2011-06-19,22,2011-06-17,1042454.61,17.76111111111111,3.873,,,,,,139.00283330000002,8.252,False,1.0,119557.0
2011-06-26,22,2011-06-24,1012584.2,20.294444444444444,3.851,,,,,,139.18329169999998,8.252,False,1.0,119557.0
2011-07-03,22,2011-07-01,873954.7000000002,0.3111111111111124,3.193,,,,,,136.7332569,8.458,False,1.0,119557.0
2011-07-10,22,2011-07-10,993436.6699999996,13.577777777777774,3.633,,,,,,140.43475,7.706,False,1.0,119557.0
2011-07-17,22,2011-07-15,961953.5699999995,24.0,3.827,,,,,,139.70063249999998,8.023,False,1.0,119557.0
2011-07-24,22,2011-07-22,964683.8,25.43888888888889,3.882,,,,,,139.79697119999997,8.023,False,1.0,119557.0
2011-07-31,22,2011-07-29,944958.6899999998,24.066666666666666,3.898,,,,,,139.89330990000002,8.023,False,1.0,119557.0
2011-08-07,22,2011-08-04,969046.6899999995,6.900000000000001,3.72,,,,,,138.0638929,8.252,False,1.0,119557.0
2011-08-14,22,,,,,,,,,,,,,,
2011-08-21,22,2011-08-19,973004.9099999998,21.83333333333333,3.82,,,,,,140.12892050000002,8.023,False,1.0,119557.0
2011-08-28,22,2011-08-26,1181815.31,22.344444444444445,3.796,,,,,,140.16295280000003,8.023,False,1.0,119557.0
2011-09-04,22,,,,,,,,,,,,,,
2011-09-11,22,2011-09-09,1004434.5400000002,20.633333333333333,3.809,,,,,,140.23101730000002,8.023,True,1.0,119557.0
2011-09-18,22,2011-09-12,1308967.4400000004,7.416666666666668,3.47,3311.44,,125.93,2499.81,16837.64,140.4397857,7.706,False,1.0,119557.0
2011-09-25,22,2011-09-23,899834.75,16.866666666666667,3.758,,,,,,140.32725,8.023,False,1.0,119557.0
2011-10-02,22,2011-09-30,953314.16,20.98888888888889,3.684,,,,,,140.381,8.023,False,1.0,119557.0
2011-10-09,22,2011-10-06,1060868.4900000002,20.85,3.924,,,,,,138.8606382,8.252,False,1.0,119557.0
2011-10-16,22,2011-10-14,944337.3199999998,17.016666666666666,3.583,,,,,,140.4784194,7.706,False,1.0,119557.0
2011-10-23,22,2011-10-21,981567.22,15.166666666666664,3.618,,,,,,140.46160480000003,7.706,False,1.0,119557.0
2011-10-30,22,2011-10-28,1099351.6800000002,9.616666666666667,3.604,,,,,,140.44479030000002,7.706,False,1.0,119557.0
2011-11-06,22,2011-11-02,1009206.3300000004,-1.7277777777777774,3.255,,,,,,137.1378318,8.458,True,1.0,119557.0
2011-11-13,22,2011-11-11,1051740.2899999998,8.777777777777779,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,False,1.0,119557.0
2011-11-20,22,2011-11-18,1007579.44,10.344444444444443,3.571,16544.63,659.84,88.86,747.89,6846.81,140.41278569999997,7.706,False,1.0,119557.0
2011-11-27,22,2011-11-25,1535857.49,7.933333333333334,3.536,1649.31,,70087.94,7.5,5266.9,140.4217857,7.706,True,1.0,119557.0
2011-12-04,22,,,,,,,,,,,,,,
2011-12-11,22,2011-12-08,991779.2000000002,23.716666666666665,3.88,,,,,,140.08598730000003,8.023,False,1.0,119557.0
2011-12-18,22,2011-12-16,1453153.33,3.95,3.445,5083.51,,463.79,423.22,4590.08,140.4700795,7.706,False,1.0,119557.0
2011-12-25,22,2011-12-23,1863195.68,4.349999999999999,3.4130000000000003,963.24,5.39,936.62,5.0,4250.08,140.528765,7.706,False,1.0,119557.0
2012-01-01,22,2011-12-30,982661.1400000001,2.377777777777778,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706,True,1.0,119557.0
2012-01-08,22,2012-01-06,1102857.37,21.116666666666667,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,False,1.0,119557.0
2012-01-15,22,2012-01-13,855437.5700000002,3.888888888888889,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.502999999999999,False,1.0,119557.0
2012-01-22,22,2012-01-20,897027.4400000002,-1.5777777777777775,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.502999999999999,False,1.0,119557.0
2012-01-29,22,2012-01-27,786459.2299999999,2.0444444444444443,3.568,1048.86,4022.06,,9.88,2507.98,140.9124021,7.502999999999999,False,1.0,119557.0
2012-02-05,22,2012-02-03,974866.65,3.0388888888888883,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.38753569999997,7.502999999999999,False,1.0,119557.0
2012-02-12,22,,,,,,,,,,,,,,
2012-02-19,22,2012-02-17,1004749.41,2.3611111111111107,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.21403569999995,7.502999999999999,False,1.0,119557.0
2012-02-26,22,2012-02-24,912958.9499999998,3.888888888888889,3.751,10045.03,7913.38,,8695.83,3361.36,141.30078569999995,7.502999999999999,False,1.0,119557.0
2012-03-04,22,2012-03-02,958487.7499999999,4.766666666666667,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.01619240000005,7.502999999999999,False,1.0,119557.0
2012-03-11,22,2012-03-08,1007257.8300000004,22.77222222222223,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.752999999999999,False,1.0,119557.0
2012-03-18,22,2012-03-16,966780.0099999995,7.811111111111113,3.867,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.502999999999999,False,1.0,119557.0
2012-03-25,22,2012-03-23,992774.3999999998,12.6,3.889,5667.37,96.9,8.73,511.14,2598.98,141.6269332,7.502999999999999,False,1.0,119557.0
2012-04-01,22,2012-03-30,965769.9299999996,8.0,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.502999999999999,False,1.0,119557.0
2012-04-08,22,2012-04-05,1005083.3099999998,10.416666666666666,3.991,21823.53,,37.87,6586.49,1565.11,142.0177929,7.671,False,1.0,119557.0
2012-04-15,22,2012-04-13,939118.24,9.93888888888889,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671,False,1.0,119557.0
2012-04-22,22,2012-04-20,1000342.8700000006,14.894444444444444,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.90152619999995,7.671,False,1.0,119557.0
2012-04-29,22,2012-04-27,922539.9400000002,10.788888888888891,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671,False,1.0,119557.0
2012-05-06,22,,,,,,,,,,,,,,
2012-05-13,22,2012-05-10,1009887.3600000005,16.71666666666667,4.027,5294.37,,4.25,1447.19,3652.84,142.85168330000005,7.542999999999998,False,1.0,119557.0
2012-05-20,22,2012-05-18,986612.0200000005,16.61111111111111,3.899,10611.25,,51.9,1482.63,2464.02,142.0970115,7.671,False,1.0,119557.0
2012-05-27,22,2012-05-25,1047297.3799999995,16.883333333333333,3.85,9329.34,,309.12,1369.3,2638.03,142.10327759999996,7.671,False,1.0,119557.0
2012-06-03,22,2012-06-01,895358.2000000002,1.4499999999999995,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.64613590000002,7.502999999999999,False,1.0,119557.0
2012-06-10,22,2012-06-04,1197489.6599999995,7.98888888888889,3.957,8593.09,,17.67,1946.99,5729.6,141.7712396,7.671,False,1.0,119557.0
2012-06-17,22,2012-06-15,1061219.19,19.200000000000006,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,False,1.0,119557.0
2012-06-24,22,2012-06-22,1112449.2999999996,21.450000000000006,3.629,8154.53,387.4,,2396.96,3938.83,142.16064640000005,7.671,False,1.0,119557.0
2012-07-01,22,2012-06-29,1053881.7800000005,21.66111111111111,3.577,3297.53,345.5,,339.38,2257.49,142.19203810000005,7.671,False,1.0,119557.0
2012-07-08,22,,,,,,,,,,,,,,
2012-07-15,22,2012-07-09,996628.8000000005,22.944444444444446,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.752999999999999,True,1.0,119557.0
2012-07-22,22,2012-07-20,991969.37,24.761111111111106,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.752999999999999,False,1.0,119557.0
2012-07-29,22,2012-07-27,925731.2100000002,23.066666666666666,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.752999999999999,False,1.0,119557.0
2012-08-05,22,,,,,,,,,,,,,,
2012-08-12,22,2012-08-06,1061134.37,16.505555555555556,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.11580990000004,7.671,False,1.0,119557.0
2012-08-19,22,2012-08-17,981273.2600000001,23.844444444444452,3.84,5160.04,91.43,,2273.84,2354.36,142.2157385,7.752999999999999,False,1.0,119557.0
2012-08-26,22,2012-08-24,1060906.75,21.34444444444445,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.31059330000005,7.752999999999999,False,1.0,119557.0
2012-09-02,22,2012-08-31,1022270.86,22.183333333333334,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.752999999999999,False,1.0,119557.0
2012-09-09,22,2012-09-03,991127.01,5.4,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.502999999999999,False,1.0,119557.0
2012-09-16,22,2012-09-14,918049.2800000005,19.122222222222227,3.988,7069.56,3.44,8.43,499.91,6011.9,142.59388330000004,7.752999999999999,False,1.0,119557.0
2012-09-23,22,2012-09-21,921612.5299999998,17.433333333333334,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.752999999999999,False,1.0,119557.0
2012-09-30,22,2012-09-28,976479.51,16.761111111111113,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.752999999999999,False,1.0,119557.0
2012-10-07,22,2012-10-02,1034448.0699999995,2.0444444444444443,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.11998269999995,7.502999999999999,True,1.0,119557.0
2012-10-14,22,2012-10-08,973812.7900000002,24.855555555555554,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.17056340000005,7.752999999999999,False,1.0,119557.0
2012-10-21,22,2012-10-19,978027.9499999998,12.933333333333335,4.0,2834.71,,3.66,459.34,3171.35,142.8633629,7.542999999999998,False,1.0,119557.0
2012-10-28,22,2012-10-26,1094422.69,14.211111111111109,3.917,7330.98,111.86,152.91,536.08,708.93,142.76241130000002,7.542999999999998,False,1.0,119557.0
2012-11-04,22,,,,,,,,,,,,,,
2012-11-11,22,2012-11-05,997868.63,13.733333333333333,3.947,16294.31,,100.09,3370.19,3482.48,142.0759262,7.671,False,1.0,119557.0
2012-11-18,22,,,,,,,,,,,,,,
2012-11-25,22,,,,,,,,,,,,,,
2012-12-02,22,,,,,,,,,,,,,,
2012-12-09,22,,,,,,,,,,,,,,
2012-12-16,22,2012-12-10,1004039.84,12.322222222222226,4.029,1558.08,,10.35,485.2,4291.26,142.93761669999995,7.542999999999998,False,1.0,119557.0
2010-01-10,23,2010-01-10,1129909.4400000002,16.705555555555556,2.717,,,,,,132.7568,5.287000000000001,False,1.0,114533.0
2010-01-17,23,,,,,,,,,,,,,,
2010-01-24,23,,,,,,,,,,,,,,
2010-01-31,23,,,,,,,,,,,,,,
2010-02-07,23,2010-02-04,1556627.62,4.722222222222221,2.826,,,,,,131.9019677,5.435,False,1.0,114533.0
2010-02-14,23,,,,,,,,,,,,,,
2010-02-21,23,2010-02-19,1319588.0399999996,-2.9444444444444446,2.747,,,,,,131.637,5.892,False,1.0,114533.0
2010-02-28,23,2010-02-26,1198709.6499999994,0.3777777777777776,2.753,,,,,,131.686,5.892,False,1.0,114533.0
2010-03-07,23,,,,,,,,,,,,,,
2010-03-14,23,2010-03-09,1405119.2300000004,22.727777777777767,2.735,,,,,,132.72483870000002,5.3260000000000005,False,1.0,114533.0
2010-03-21,23,2010-03-19,1229008.3199999996,6.116666666666665,2.834,,,,,,131.8242903,5.892,False,1.0,114533.0
2010-03-28,23,2010-03-26,1310701.8,3.6611111111111136,2.8310000000000004,,,,,,131.863129,5.892,False,1.0,114533.0
2010-04-04,23,,,,,,,,,,,,,,
2010-04-11,23,2010-04-06,1514435.5100000012,18.3,2.857,,,,,,132.3648387,5.435,False,1.0,114533.0
2010-04-18,23,2010-04-16,1288823.7199999995,6.8055555555555545,2.885,,,,,,131.9809,5.435,False,1.0,114533.0
2010-04-25,23,2010-04-23,1315023.0799999998,8.0,2.895,,,,,,132.0226667,5.435,False,1.0,114533.0
2010-05-02,23,2010-04-30,1259414.5200000005,7.483333333333332,2.935,,,,,,132.0644333,5.435,False,1.0,114533.0
2010-05-09,23,2010-05-03,1311175.93,0.6388888888888881,2.766,,,,,,131.735,5.892,False,1.0,114533.0
2010-05-16,23,2010-05-11,1203119.9599999995,2.555555555555556,2.938,,,,,,132.92458059999998,5.287000000000001,False,1.0,114533.0
2010-05-23,23,2010-05-21,1327424.2799999998,14.41111111111111,2.9610000000000003,,,,,,132.2230323,5.435,False,1.0,114533.0
2010-05-30,23,2010-05-28,1571158.5599999996,20.700000000000006,2.906,,,,,,132.2939355,5.435,False,1.0,114533.0
2010-06-06,23,,,,,,,,,,,,,,
2010-06-13,23,2010-06-08,1417013.07,21.12777777777778,2.792,,,,,,132.6141935,5.3260000000000005,False,1.0,114533.0
2010-06-20,23,2010-06-18,1507708.929999999,15.716666666666665,2.805,,,,,,132.47333329999998,5.435,False,1.0,114533.0
2010-06-27,23,2010-06-25,1415204.88,21.016666666666666,2.81,,,,,,132.4976,5.435,False,1.0,114533.0
2010-07-04,23,,,,,,,,,,,,,,
2010-07-11,23,2010-07-05,1365552.2799999996,16.133333333333333,2.9810000000000003,,,,,,132.1062,5.435,False,1.0,114533.0
2010-07-18,23,2010-07-16,1413124.1099999996,23.3,2.7960000000000003,,,,,,132.5667742,5.3260000000000005,False,1.0,114533.0
2010-07-25,23,2010-07-23,1333634.4499999995,21.222222222222218,2.784,,,,,,132.5825806,5.3260000000000005,False,1.0,114533.0
2010-08-01,23,2010-07-30,1319773.55,20.95,2.792,,,,,,132.5983871,5.3260000000000005,False,1.0,114533.0
2010-08-08,23,,,,,,,,,,,,,,
2010-08-15,23,2010-08-10,1179851.6799999995,10.416666666666666,2.776,,,,,,132.75166670000002,5.287000000000001,False,1.0,114533.0
2010-08-22,23,2010-08-20,1439901.0499999996,20.361111111111114,2.7960000000000003,,,,,,132.6616129,5.3260000000000005,False,1.0,114533.0
2010-08-29,23,2010-08-27,1584623.36,17.36111111111111,2.77,,,,,,132.6932258,5.3260000000000005,False,1.0,114533.0
2010-09-05,23,2010-09-04,1264434.7000000002,13.788888888888886,2.849,,,,,,131.9408065,5.435,False,1.0,114533.0
2010-09-12,23,2010-09-07,1417535.78,25.08888888888889,2.806,,,,,,132.54613329999998,5.3260000000000005,False,1.0,114533.0
2010-09-19,23,2010-09-17,1159132.58,12.944444444444445,2.716,,,,,,132.76706670000002,5.3260000000000005,False,1.0,114533.0
2010-09-26,23,2010-09-24,1099055.65,14.305555555555555,2.718,,,,,,132.76193329999998,5.3260000000000005,False,1.0,114533.0
2010-10-03,23,,,,,,,,,,,,,,
2010-10-10,23,2010-10-09,1272842.8499999996,17.338888888888892,2.717,,,,,,132.7564516,5.3260000000000005,True,1.0,114533.0
2010-10-17,23,2010-10-12,1872365.99,-6.599999999999999,3.132,,,,,,132.6764,5.287000000000001,False,1.0,114533.0
2010-10-24,23,2010-10-22,1147503.9199999995,6.216666666666665,2.919,,,,,,132.8170968,5.287000000000001,False,1.0,114533.0
2010-10-31,23,2010-10-29,1112871.2299999995,9.266666666666667,2.938,,,,,,132.8708387,5.287000000000001,False,1.0,114533.0
2010-11-07,23,2010-11-06,1439432.0599999996,14.638888888888891,2.83,,,,,,132.4357419,5.435,False,1.0,114533.0
2010-11-14,23,,,,,,,,,,,,,,
2010-11-21,23,2010-11-19,1314994.3199999996,5.3666666666666645,3.03,,,,,,132.9172,5.287000000000001,False,1.0,114533.0
2010-11-28,23,2010-11-26,2072685.0500000003,1.6388888888888904,3.07,,,,,,132.8369333,5.287000000000001,True,1.0,114533.0
2010-12-05,23,2010-12-02,1380892.08,-7.361111111111112,2.7710000000000004,,,,,,131.5866129,5.892,True,1.0,114533.0
